Age,Gender,Unit_Price,Quantity,Is_Returning_Customer,Delivery_Time_Days,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,Discount_Percentage,Avg_Spending_City,Product_Beauty,Product_Books,Product_Electronics,Product_Fashion,Product_Food,Product_Home & Garden,Product_Sports,Product_Toys,Payment_Bank Transfer,Payment_Cash on Delivery,Payment_Credit Card,Payment_Debit Card,Payment_Digital Wallet,Device_Desktop,Device_Mobile,Device_Tablet,Engagement_Score,Pages_per_Minute,Browsing_to_Delivery_Ratio,Rating_Deviation,Age_Teen,Age_Young_Adult,Age_Adult,Age_Middle_Aged,Age_Senior,Age_Elder,Seg_Female_Adult,Seg_Female_Elder,Seg_Female_Middle_Aged,Seg_Female_Senior,Seg_Female_Teen,Seg_Female_Young_Adult,Seg_Male_Adult,Seg_Male_Elder,Seg_Male_Middle_Aged,Seg_Male_Senior,Seg_Male_Teen,Seg_Male_Young_Adult,Seg_Other_Adult,Seg_Other_Middle_Aged,Seg_Other_Senior,Seg_Other_Teen,Seg_Other_Young_Adult,Total_Amount,Avg_Spending_Gender,Relative_Spending,Age_Group,Avg_Spending_AgeGroup,AgeGroup_Spending_Deviation,Engagement_per_Year,Payment_Method,Gender_Payment_Female_Bank Transfer,Gender_Payment_Female_Cash on Delivery,Gender_Payment_Female_Credit Card,Gender_Payment_Female_Debit Card,Gender_Payment_Female_Digital Wallet,Gender_Payment_Male_Bank Transfer,Gender_Payment_Male_Cash on Delivery,Gender_Payment_Male_Credit Card,Gender_Payment_Male_Debit Card,Gender_Payment_Male_Digital Wallet,Gender_Payment_Other_Bank Transfer,Gender_Payment_Other_Cash on Delivery,Gender_Payment_Other_Credit Card,Gender_Payment_Other_Debit Card,Gender_Payment_Other_Digital Wallet,Age_x_Gender
18,0,93.12,2,False,1,2023,7,23,6,3,1,0.0,1039.036261682243,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.1402508551881414,0.6428571428571429,0.6428571428571429,0.02429999999999999,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,186.24,992.7806019261636,0.18759431805845386,Teen,1036.446710816777,-850.2067108167771,0.007791714177118967,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
18,0,38.43,1,False,4,2023,7,23,6,3,1,0.0,925.5570766129032,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.10604332953249715,0.6666666666666666,0.16666666666666666,0.02429999999999999,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38.43,992.7806019261636,0.038709458993698355,Teen,1036.446710816777,-998.0167108167772,0.00589129608513873,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
43,1,129.35,3,True,3,2023,7,23,6,3,1,3.4995490271872187,894.6065578231292,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.18129988597491448,0.5,0.16666666666666666,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,374.47,977.8351950718686,0.3829581936580605,Middle_Aged,993.3129057591623,-618.8429057591622,0.004216276418021267,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,43
40,0,1973.46,3,False,3,2023,7,23,6,3,1,0.0,1088.2490220820189,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.0992018244013683,1.1111111111111112,0.3703703703703704,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5920.38,992.7806019261636,5.963432392326617,Middle_Aged,993.3129057591623,4927.067094240838,0.0024800456100342073,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
28,0,350.68,1,False,3,2023,7,23,6,3,1,0.0,1129.787380952381,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.18129988597491448,0.2222222222222222,0.07407407407407407,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350.68,992.7806019261636,0.35323010876685246,Adult,948.9059180977544,-598.2259180977544,0.006474995927675517,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
40,1,58.16,5,False,4,2023,7,23,6,3,1,0.0,852.2782380952381,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.16077537058152794,0.5625,0.140625,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,290.8,977.8351950718686,0.29739162740877506,Middle_Aged,993.3129057591623,-702.5129057591623,0.004019384264538199,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40
54,1,72.26,1,False,4,2023,7,24,0,3,0,0.0,1215.1903112840466,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.10946408209806158,0.8181818181818182,0.20454545454545456,0.2743,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,72.26,977.8351950718686,0.07389793327564678,Senior,991.7608411214953,-919.5008411214953,0.002027112631445585,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54
21,1,193.69,1,True,4,2023,7,24,0,3,0,0.0,1129.787380952381,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.35233751425313575,0.5416666666666666,0.13541666666666666,0.2743,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,193.69,977.8351950718686,0.19808041373041826,Young_Adult,1004.3452976190476,-810.6552976190476,0.01677797686919694,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21
38,0,257.99,1,False,7,2023,7,24,0,3,0,0.0,1215.1903112840466,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.09236031927023945,0.42857142857142855,0.061224489795918366,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,257.99,992.7806019261636,0.25986607665324585,Middle_Aged,993.3129057591623,-735.3229057591623,0.0024305347176378804,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
42,0,137.11,1,False,6,2023,7,24,0,3,0,12.748887754357813,925.5570766129032,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.02394526795895097,2.6666666666666665,0.4444444444444444,-0.7257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.63,992.7806019261636,0.12049993701317029,Middle_Aged,993.3129057591623,-873.6829057591623,0.0005701254275940707,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
51,1,648.31,1,True,17,2023,7,24,0,3,0,0.0,945.8911166666668,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.27251995438996585,0.5,0.029411764705882353,0.2743,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,648.31,977.8351950718686,0.6630053850253883,Senior,991.7608411214953,-343.4508411214954,0.005343528517450311,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,51
31,0,408.74,1,False,4,2023,7,24,0,3,0,0.0,945.8911166666668,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.1904218928164196,0.5882352941176471,0.14705882352941177,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,408.74,992.7806019261636,0.41171231509456846,Adult,948.9059180977544,-540.1659180977543,0.006142641703755471,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
26,0,87.96,2,True,8,2023,7,24,0,3,0,0.0,843.7162834224599,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.08437856328392246,0.6363636363636364,0.07954545454545454,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.92,992.7806019261636,0.17719927208356528,Adult,948.9059180977544,-772.9859180977544,0.0032453293570739407,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
20,1,504.53,2,True,1,2023,7,24,0,3,0,4.249499534219968,1088.2490220820189,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.06499429874572406,1.6666666666666667,1.6666666666666667,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,966.18,977.8351950718686,0.9880806140639967,Young_Adult,1004.3452976190476,-38.16529761904769,0.003249714937286203,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20
18,0,21.18,5,False,5,2023,7,24,0,3,0,0.0,1039.036261682243,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.07639680729760548,0.35714285714285715,0.07142857142857142,0.02429999999999999,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,105.9,992.7806019261636,0.10667009387022264,Teen,1036.446710816777,-930.5467108167771,0.0042442670720891935,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
50,1,320.42,1,True,4,2023,7,25,1,3,0,0.0,843.7162834224599,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0718358038768529,0.5454545454545454,0.13636363636363635,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,320.42,977.8351950718686,0.327683030448142,Middle_Aged,993.3129057591623,-672.8929057591622,0.001436716077537058,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50
37,1,346.25,1,True,7,2023,7,25,1,3,0,15.03826714801444,1129.787380952381,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.08779931584948689,0.8,0.1142857142857143,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,294.18,977.8351950718686,0.30084824261043136,Middle_Aged,993.3129057591623,-699.1329057591622,0.0023729544824185643,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,37
29,0,226.62,1,True,7,2023,7,25,1,3,0,0.0,1088.2490220820189,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.028506271379703536,1.75,0.25,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226.62,992.7806019261636,0.2282679572508957,Adult,948.9059180977544,-722.2859180977543,0.000982974875162191,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
18,0,1429.49,4,True,5,2023,7,25,1,3,0,3.8723600724733993,945.8911166666668,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.14481185860889395,0.7692307692307693,0.15384615384615385,-0.4757,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5496.54,992.7806019261636,5.536510271590496,Teen,1036.446710816777,4460.093289183223,0.008045103256049664,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
46,0,1038.99,1,False,6,2023,7,25,1,3,0,6.186777543575973,1039.036261682243,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.12200684150513114,0.9090909090909091,0.15151515151515152,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,974.71,992.7806019261636,0.9817979905216686,Middle_Aged,993.3129057591623,-18.60290575916224,0.0026523226414158943,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
35,0,45.1,3,True,3,2023,7,25,1,3,0,0.0,1129.787380952381,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.24287343215507412,0.375,0.125,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.3,992.7806019261636,0.13628388763589352,Adult,948.9059180977544,-813.6059180977543,0.0069392409187164035,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
25,0,75.87,1,True,5,2023,7,25,1,3,0,17.674970344009488,843.7162834224599,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.1847206385404789,1.3636363636363635,0.2727272727272727,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,62.46,992.7806019261636,0.06291420267359873,Young_Adult,1004.3452976190476,-941.8852976190476,0.0073888255416191565,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
30,1,580.47,2,True,7,2023,7,25,1,3,0,0.0,1088.2490220820189,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.06499429874572406,0.26666666666666666,0.03809523809523809,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1160.94,977.8351950718686,1.1872552817191997,Adult,948.9059180977544,212.0340819022457,0.002166476624857469,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30
38,1,35.28,1,True,9,2023,7,25,1,3,0,0.0,1039.036261682243,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.06841505131128849,1.2857142857142858,0.14285714285714288,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35.28,977.8351950718686,0.036079699501312186,Middle_Aged,993.3129057591623,-958.0329057591623,0.0018003960871391708,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,38
18,1,66.94,3,True,5,2023,7,25,1,3,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.06955530216647662,1.0,0.2,0.02429999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,200.82,977.8351950718686,0.20537203100491816,Teen,1036.446710816777,-835.6267108167772,0.0038641834536931458,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18
24,0,513.83,5,False,8,2023,7,25,1,3,0,0.0,852.2782380952381,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.09236031927023945,0.42857142857142855,0.05357142857142857,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2569.15,992.7806019261636,2.58783259364195,Young_Adult,1004.3452976190476,1564.8047023809524,0.0038483466362599773,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
42,0,2104.36,1,True,4,2023,7,25,1,3,0,0.0,925.5570766129032,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3112884834663626,0.5217391304347826,0.13043478260869565,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2104.36,992.7806019261636,2.1196626887322165,Middle_Aged,993.3129057591623,1111.0470942408379,0.007411630558722919,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
36,0,38.58,2,False,2,2023,7,25,1,3,0,0.0,843.7162834224599,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.17217787913340935,1.2727272727272727,0.6363636363636364,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.16,992.7806019261636,0.07772109955643416,Middle_Aged,993.3129057591623,-916.1529057591623,0.0047827188648169264,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
43,1,234.18,1,True,6,2023,7,25,1,3,0,29.44316337859766,1039.036261682243,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.21892816419612315,0.8666666666666667,0.14444444444444446,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,165.23,977.8351950718686,0.16897530466558425,Middle_Aged,993.3129057591623,-828.0829057591623,0.005091352655723794,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,43
32,0,62.89,1,True,4,2023,7,26,2,3,0,21.863571314994434,894.6065578231292,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.09236031927023945,0.5833333333333334,0.14583333333333334,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.14,992.7806019261636,0.0494973410083356,Adult,948.9059180977544,-899.7659180977544,0.002886259977194983,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
49,1,147.39,3,False,5,2023,7,26,2,3,0,9.202342990252617,894.6065578231292,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.16419612314709237,0.3333333333333333,0.06666666666666667,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,401.48,977.8351950718686,0.41058043525472837,Middle_Aged,993.3129057591623,-591.8329057591623,0.003350941288716171,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,49
25,0,939.97,5,True,6,2023,7,26,2,3,0,0.0,843.7162834224599,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.10946408209806158,1.2222222222222223,0.20370370370370372,-0.7257,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4699.85,992.7806019261636,4.734026824135655,Young_Adult,1004.3452976190476,3695.504702380953,0.004378563283922463,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
31,0,258.37,2,False,7,2023,7,26,2,3,0,0.0,843.7162834224599,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.24287343215507412,0.6666666666666666,0.09523809523809523,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,516.74,992.7806019261636,0.5204976799480533,Adult,948.9059180977544,-432.16591809775434,0.007834626843712068,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
18,1,142.39,1,False,7,2023,7,26,2,3,0,0.0,1088.2490220820189,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.21322690992018245,0.5263157894736842,0.07518796992481203,-0.2257,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,142.39,977.8351950718686,0.14561758537391842,Teen,1036.446710816777,-894.0567108167771,0.011845939440010136,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,18
35,1,366.29,1,False,10,2023,7,26,2,3,0,0.0,945.8911166666668,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.24287343215507412,0.6666666666666666,0.06666666666666667,0.02429999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,366.29,977.8351950718686,0.3745927758031644,Adult,948.9059180977544,-582.6159180977543,0.0069392409187164035,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35
42,0,161.21,4,True,2,2023,7,26,2,3,0,0.0,894.6065578231292,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.06499429874572406,0.4166666666666667,0.20833333333333334,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,644.84,992.7806019261636,0.6495292099270478,Middle_Aged,993.3129057591623,-348.47290575916224,0.0015474833034696204,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
31,1,3307.68,1,False,6,2023,7,27,3,3,0,25.393024718231512,852.2782380952381,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.037628278221208664,4.0,0.6666666666666666,-0.4757,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2467.76,977.8351950718686,2.523697257408111,Adult,948.9059180977544,1518.854081902246,0.001213815426490602,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,31
42,0,120.29,1,False,9,2023,7,27,3,3,0,0.0,1088.2490220820189,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.1402508551881414,0.3888888888888889,0.043209876543209874,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.29,992.7806019261636,0.1211647364650527,Middle_Aged,993.3129057591623,-873.0229057591623,0.0033393060759081285,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
34,1,73.62,2,False,13,2023,7,27,3,3,0,12.136647650095082,843.7162834224599,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.06841505131128849,0.7777777777777778,0.05982905982905983,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,129.37,977.8351950718686,0.1323024581770056,Adult,948.9059180977544,-819.5359180977543,0.0020122073915084847,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34
25,1,333.41,1,False,7,2023,7,27,3,3,0,0.0,925.5570766129032,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.005701254275940707,8.0,1.1428571428571428,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,333.41,977.8351950718686,0.3409674776284721,Young_Adult,1004.3452976190476,-670.9352976190476,0.00022805017103762827,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,25
26,1,57.55,1,True,9,2023,7,27,3,3,0,0.0,912.3450143266475,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3158494868871152,0.7,0.07777777777777778,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,57.55,977.8351950718686,0.05885449847790578,Adult,948.9059180977544,-891.3559180977544,0.01214805718796597,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26
29,1,273.0,4,False,3,2023,7,27,3,3,0,3.527472527472528,1088.2490220820189,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.08893956670467502,1.0,0.3333333333333333,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1053.48,977.8351950718686,1.0773594623197948,Adult,948.9059180977544,104.57408190224567,0.0030668816105060355,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,29
21,1,74.9,2,True,9,2023,7,27,3,3,0,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.24401368301026227,0.22580645161290322,0.025089605734767026,0.2743,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,149.8,977.8351950718686,0.1531955494698573,Young_Adult,1004.3452976190476,-854.5452976190477,0.01161969919096487,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21
18,1,935.46,1,False,6,2023,7,27,3,3,0,0.0,1039.036261682243,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.20182440136830102,0.5555555555555556,0.0925925925925926,0.2743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,935.46,977.8351950718686,0.9566642770832624,Teen,1036.446710816777,-100.98671081677708,0.01121246674268339,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18
28,1,324.27,2,False,5,2023,7,27,3,3,0,0.0,925.5570766129032,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.037628278221208664,0.25,0.05,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,648.54,977.8351950718686,0.663240598485856,Adult,948.9059180977544,-300.3659180977544,0.0013438670793288808,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,28
31,1,122.3,3,True,3,2023,7,27,3,3,0,0.0,894.6065578231292,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.1516533637400228,0.47058823529411764,0.1568627450980392,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,366.9,977.8351950718686,0.3752166028070136,Adult,948.9059180977544,-582.0059180977544,0.004892043991613639,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,31
48,0,196.68,5,True,4,2023,7,27,3,3,0,0.0,912.3450143266475,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.07867730900798175,0.5,0.125,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,983.4,992.7806019261636,0.9905511833047869,Middle_Aged,993.3129057591623,-9.9129057591623,0.0016391106043329533,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
34,0,121.45,1,False,5,2023,7,27,3,3,0,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.10604332953249715,1.5,0.3,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,121.45,992.7806019261636,0.12233317186533087,Adult,948.9059180977544,-827.4559180977543,0.0031189214568381513,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
32,0,54.07,1,False,8,2023,7,27,3,3,0,0.0,1088.2490220820189,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.18814139110604333,0.8571428571428571,0.10714285714285714,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.07,992.7806019261636,0.05446319145951783,Adult,948.9059180977544,-894.8359180977543,0.005879418472063854,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
35,1,54.16,5,False,6,2023,7,28,4,3,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.14709236031927023,0.9166666666666666,0.15277777777777776,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,270.8,977.8351950718686,0.27693828302027607,Adult,948.9059180977544,-678.1059180977543,0.0042026388662648635,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35
43,0,210.09,1,True,5,2023,7,28,4,3,0,19.8343567042696,1039.036261682243,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.1676168757126568,0.24,0.048,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,168.42,992.7806019261636,0.16964473285762885,Middle_Aged,993.3129057591623,-824.8929057591623,0.0038980668770385303,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
30,1,115.87,1,True,5,2023,7,28,4,3,0,0.0,894.6065578231292,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.05131128848346636,1.3333333333333333,0.26666666666666666,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,115.87,977.8351950718686,0.11849645071476879,Adult,948.9059180977544,-833.0359180977543,0.001710376282782212,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,30
25,1,76.33,1,True,8,2023,7,28,4,3,0,0.0,1039.036261682243,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.322690992018244,0.5909090909090909,0.07386363636363637,-0.4757,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,76.33,977.8351950718686,0.07806018885870632,Young_Adult,1004.3452976190476,-928.0152976190476,0.012907639680729761,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,25
27,1,287.36,2,True,5,2023,7,28,4,3,0,0.0,843.7162834224599,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.3112884834663626,0.5217391304347826,0.10434782608695652,0.02429999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,574.72,977.8351950718686,0.5877473043479065,Adult,948.9059180977544,-374.1859180977543,0.011529203091346764,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,27
