Age,Gender,Unit_Price,Quantity,Is_Returning_Customer,Delivery_Time_Days,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,Discount_Percentage,Avg_Spending_City,Product_Beauty,Product_Books,Product_Electronics,Product_Fashion,Product_Food,Product_Home & Garden,Product_Sports,Product_Toys,Payment_Bank Transfer,Payment_Cash on Delivery,Payment_Credit Card,Payment_Debit Card,Payment_Digital Wallet,Device_Desktop,Device_Mobile,Device_Tablet,Engagement_Score,Pages_per_Minute,Browsing_to_Delivery_Ratio,Rating_Deviation,Age_Teen,Age_Young_Adult,Age_Adult,Age_Middle_Aged,Age_Senior,Age_Elder,Seg_Female_Adult,Seg_Female_Elder,Seg_Female_Middle_Aged,Seg_Female_Senior,Seg_Female_Teen,Seg_Female_Young_Adult,Seg_Male_Adult,Seg_Male_Elder,Seg_Male_Middle_Aged,Seg_Male_Senior,Seg_Male_Teen,Seg_Male_Young_Adult,Seg_Other_Adult,Seg_Other_Middle_Aged,Seg_Other_Senior,Seg_Other_Teen,Seg_Other_Young_Adult,Total_Amount,Avg_Spending_Gender,Relative_Spending,Age_Group,Avg_Spending_AgeGroup,AgeGroup_Spending_Deviation,Engagement_per_Year,Payment_Method,Gender_Payment_Female_Bank Transfer,Gender_Payment_Female_Cash on Delivery,Gender_Payment_Female_Credit Card,Gender_Payment_Female_Debit Card,Gender_Payment_Female_Digital Wallet,Gender_Payment_Male_Bank Transfer,Gender_Payment_Male_Cash on Delivery,Gender_Payment_Male_Credit Card,Gender_Payment_Male_Debit Card,Gender_Payment_Male_Digital Wallet,Gender_Payment_Other_Bank Transfer,Gender_Payment_Other_Cash on Delivery,Gender_Payment_Other_Credit Card,Gender_Payment_Other_Debit Card,Gender_Payment_Other_Digital Wallet,Age_x_Gender,Order_ID,Customer_ID,Date,City,Product_Category,Discount_Amount,Device_Type,Session_Duration_Minutes,Pages_Viewed,Customer_Rating
48,1,222.17,5,True,4,2023,10,2,0,4,0,5.433676914074808,945.8911166666668,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.2850627137970354,0.4782608695652174,0.1195652173913043,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1050.49,977.8351950718686,1.074301687333714,Middle_Aged,993.3129057591624,57.17709424083773,0.0059388065374382,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,48,ORD_003596,CUST_03596,2023-10-02,Izmir,Toys,60.36,Mobile,23,11,3
29,1,128.3,4,False,3,2023,10,2,0,4,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2063854047890536,0.3478260869565217,0.1159420289855072,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,513.2,977.8351950718686,0.5248328170088836,Adult,948.9059180977544,-435.7059180977543,0.0071167380961742,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29,ORD_001692,CUST_01692,2023-10-02,Istanbul,Beauty,0.0,Mobile,23,8,5
23,1,98.13,4,False,2,2023,10,2,0,4,0,0.0,894.6065578231292,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.0992018244013683,0.9,0.45,0.0242999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,392.52,977.8351950718686,0.4014173369686807,Young_Adult,1004.3452976190476,-611.8252976190477,0.0043131228000594,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23,ORD_003378,CUST_03378,2023-10-02,Ankara,Toys,0.0,Desktop,10,9,4
50,0,122.9,5,False,11,2023,10,2,0,4,0,0.0,925.5570766129032,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.0992018244013683,0.9,0.0818181818181818,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,614.5,992.7806019261636,0.6189685805783929,Middle_Aged,993.3129057591624,-378.8129057591623,0.0019840364880273,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003753,CUST_03753,2023-10-02,Bursa,Fashion,0.0,Mobile,10,9,3
21,1,461.3,2,True,4,2023,10,2,0,4,0,0.0,894.6065578231292,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.1151653363740022,0.6153846153846154,0.1538461538461538,0.2743,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,922.6,977.8351950718686,0.9435127766414576,Young_Adult,1004.3452976190476,-81.74529761904762,0.0054840636368572,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,21,ORD_000063,CUST_00063,2023-10-02,Ankara,Fashion,0.0,Desktop,13,8,5
51,0,314.06,4,True,8,2023,10,2,0,4,0,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.0604332953249714,0.875,0.109375,0.2743,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1256.24,992.7806019261636,1.265375247625387,Senior,991.7608411214952,264.4791588785047,0.0011849665749994,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004707,CUST_04707,2023-10-02,Istanbul,Toys,0.0,Mobile,8,7,5
29,0,248.89,5,False,10,2023,10,2,0,4,0,2.479006790148259,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0718358038768529,0.5454545454545454,0.0545454545454545,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1213.6,992.7806019261636,1.2224251739461962,Adult,948.9059180977544,264.6940819022456,0.0024770966854087,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004218,CUST_04218,2023-10-02,Istanbul,Sports,30.85,Mobile,11,6,5
40,0,146.52,2,False,4,2023,10,2,0,4,0,13.336063336063331,1039.036261682243,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.088939566704675,1.0,0.25,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,253.96,992.7806019261636,0.255806770909176,Middle_Aged,993.3129057591624,-739.3529057591622,0.0022234891676168,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000187,CUST_00187,2023-10-02,Istanbul,Sports,39.08,Desktop,9,9,3
33,1,257.05,2,True,2,2023,10,2,0,4,0,0.0,1039.036261682243,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.1881413911060433,0.3809523809523809,0.1904761904761904,0.0242999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,514.1,977.8351950718686,0.525753217506366,Adult,948.9059180977544,-434.80591809775433,0.0057012542759407,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,33,ORD_001104,CUST_01104,2023-10-02,Istanbul,Fashion,0.0,Mobile,21,8,4
34,1,2909.96,1,True,4,2023,10,3,1,4,0,26.870472446356647,1215.1903112840466,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3078677309007982,0.6190476190476191,0.1547619047619047,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2128.04,977.8351950718686,2.1762767496250675,Adult,948.9059180977544,1179.1340819022455,0.0090549332617881,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34,ORD_001733,CUST_01733,2023-10-03,Kayseri,Electronics,781.92,Mobile,21,13,3
28,1,155.0,4,True,5,2023,10,3,1,4,0,0.0,894.6065578231292,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.153933865450399,0.2608695652173913,0.0521739130434782,0.0242999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,620.0,977.8351950718686,0.6340536760434681,Adult,948.9059180977544,-328.90591809775435,0.0054976380517999,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,28,ORD_003351,CUST_03351,2023-10-03,Ankara,Beauty,0.0,Desktop,23,6,4
30,0,63.75,2,True,5,2023,10,3,1,4,0,0.0,894.6065578231292,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.2976054732041049,0.2424242424242424,0.0484848484848484,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.5,992.7806019261636,0.1284271668409196,Adult,948.9059180977544,-821.4059180977544,0.0099201824401368,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,ORD_004320,CUST_04320,2023-10-03,Ankara,Books,0.0,Mobile,33,8,5
18,0,30.28,1,True,3,2023,10,3,1,4,0,0.0,912.3450143266476,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0205245153933865,0.4285714285714285,0.1428571428571428,-0.2257,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30.28,992.7806019261636,0.0305001930348474,Teen,1036.446710816777,-1006.1667108167773,0.0011402508551881,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004396,CUST_04396,2023-10-03,Gaziantep,Books,0.0,Mobile,7,3,3
32,1,141.76,1,True,8,2023,10,3,1,4,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1448118586088939,0.7692307692307693,0.0961538461538461,0.0242999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,141.76,977.8351950718686,0.1449733050256807,Adult,948.9059180977544,-807.1459180977544,0.0045253705815279,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,32,ORD_004696,CUST_04696,2023-10-03,Istanbul,Beauty,0.0,Mobile,13,10,4
34,0,120.24,2,False,5,2023,10,3,1,4,0,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.1562143671607753,0.7142857142857143,0.1428571428571428,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240.48,992.7806019261636,0.2422287457404262,Adult,948.9059180977544,-708.4259180977543,0.004594540210611,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000648,CUST_00648,2023-10-03,Istanbul,Toys,0.0,Mobile,14,10,5
25,1,182.49,3,False,5,2023,10,3,1,4,0,7.348347854676968,1039.036261682243,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.1961231470923603,0.28,0.056,0.0242999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,507.24,977.8351950718686,0.5187377203811109,Young_Adult,1004.3452976190476,-497.1052976190476,0.0078449258836944,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,25,ORD_000456,CUST_00456,2023-10-03,Istanbul,Toys,40.23,Mobile,25,7,4
22,0,653.71,1,True,6,2023,10,3,1,4,0,0.0,925.5570766129032,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.3044469783352337,0.3703703703703703,0.0617283950617283,0.2743,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,653.71,992.7806019261636,0.6584637116515887,Young_Adult,1004.3452976190476,-350.6352976190476,0.0138384990152378,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004274,CUST_04274,2023-10-03,Bursa,Electronics,0.0,Desktop,27,10,5
31,0,18.89,4,True,7,2023,10,3,1,4,0,1.8131286394917945,925.5570766129032,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.1607753705815279,0.4444444444444444,0.0634920634920634,0.0242999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74.19,992.7806019261636,0.0747295020229633,Adult,948.9059180977544,-874.7159180977544,0.0051863022768234,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001430,CUST_01430,2023-10-03,Bursa,Food,1.37,Desktop,18,8,4
37,1,58.24,5,True,10,2023,10,3,1,4,0,2.28021978021978,912.3450143266476,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.1334093500570125,0.5333333333333333,0.0533333333333333,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,284.56,977.8351950718686,0.2910101839595633,Middle_Aged,993.3129057591624,-708.7529057591623,0.0036056581096489,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,37,ORD_001012,CUST_01012,2023-10-03,Gaziantep,Food,6.64,Mobile,15,8,3
37,1,1514.08,4,True,14,2023,10,3,1,4,0,0.0,1039.036261682243,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1881413911060433,0.3809523809523809,0.0272108843537414,0.0242999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6056.32,977.8351950718686,6.193599934347704,Middle_Aged,993.3129057591624,5063.007094240837,0.0050849024623254,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,37,ORD_003567,CUST_03567,2023-10-03,Istanbul,Electronics,0.0,Mobile,21,8,4
41,1,173.47,2,True,17,2023,10,3,1,4,0,0.0,1039.036261682243,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0114025085518814,13.0,0.7647058823529411,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,346.94,977.8351950718686,0.3548041651072916,Middle_Aged,993.3129057591624,-646.3729057591622,0.00027810996468,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,41,ORD_000149,CUST_00149,2023-10-03,Istanbul,Food,0.0,Mobile,1,13,3
18,1,13.18,1,False,11,2023,10,3,1,4,0,11.001517450682853,945.8911166666668,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.1812998859749144,0.2222222222222222,0.0202020202020202,-0.2257,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.73,977.8351950718686,0.0119958864838546,Teen,1036.446710816777,-1024.716710816777,0.0100722158874952,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18,ORD_003455,CUST_03455,2023-10-03,Izmir,Food,1.45,Mobile,27,6,3
25,0,771.73,2,True,7,2023,10,3,1,4,0,2.8863721767975843,1129.787380952381,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.2588369441277081,0.4347826086956521,0.062111801242236,-0.2257,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1498.91,992.7806019261636,1.5098099188197869,Young_Adult,1004.3452976190476,494.5647023809525,0.0103534777651083,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003176,CUST_03176,2023-10-03,Adana,Home & Garden,44.55,Desktop,23,10,3
49,0,51.92,1,True,8,2023,10,3,1,4,0,0.0,945.8911166666668,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0524515393386545,1.0,0.125,0.0242999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.92,992.7806019261636,0.052297556881416,Middle_Aged,993.3129057591624,-941.3929057591624,0.0010704395783398,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000854,CUST_00854,2023-10-03,Izmir,Books,0.0,Desktop,7,7,4
44,1,45.4,1,True,7,2023,10,4,2,4,0,0.0,912.3450143266476,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.0478905359179019,0.5555555555555556,0.0793650793650793,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45.4,977.8351950718686,0.0464290917618926,Middle_Aged,993.3129057591624,-947.9129057591624,0.0010884212708614,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,44,ORD_000260,CUST_00260,2023-10-04,Gaziantep,Food,0.0,Desktop,9,5,5
37,0,36.02,2,True,6,2023,10,4,2,4,0,0.0,894.6065578231292,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.1562143671607753,0.7142857142857143,0.119047619047619,0.0242999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.04,992.7806019261636,0.0725638674448615,Middle_Aged,993.3129057591624,-921.2729057591624,0.0042220099232642,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001265,CUST_01265,2023-10-04,Ankara,Food,0.0,Tablet,14,10,4
39,0,83.67,1,False,8,2023,10,4,2,4,0,0.0,1088.2490220820189,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.209806157354618,0.6470588235294118,0.0808823529411764,-0.7257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.67,992.7806019261636,0.084278439604547,Middle_Aged,993.3129057591624,-909.6429057591624,0.0053796450603748,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001655,CUST_01655,2023-10-04,Konya,Beauty,0.0,Tablet,17,11,1
28,0,151.13,1,True,3,2023,10,4,2,4,0,0.0,843.7162834224599,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0285062713797035,1.75,0.5833333333333334,0.0242999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151.13,992.7806019261636,0.1522290017621033,Adult,948.9059180977544,-797.7759180977544,0.0010180811207036,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000302,CUST_00302,2023-10-04,Antalya,Beauty,0.0,Tablet,4,7,4
27,1,318.27,5,True,5,2023,10,4,2,4,0,0.0,925.5570766129032,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0718358038768529,0.5454545454545454,0.109090909090909,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1591.35,977.8351950718686,1.6274214796318918,Adult,948.9059180977544,642.4440819022456,0.0026605853287723,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,27,ORD_002340,CUST_02340,2023-10-04,Bursa,Fashion,0.0,Desktop,11,6,5
37,0,673.95,3,True,12,2023,10,4,2,4,0,0.0,894.6065578231292,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.1972633979475484,0.6875,0.0572916666666666,0.0242999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021.85,992.7806019261636,2.036552684527947,Middle_Aged,993.3129057591624,1028.5370942408376,0.0053314431877715,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000814,CUST_00814,2023-10-04,Ankara,Sports,0.0,Desktop,16,11,4
33,0,115.12,3,True,3,2023,10,4,2,4,0,0.0,912.3450143266476,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.201824401368301,0.5555555555555556,0.1851851851851852,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,345.36,992.7806019261636,0.3478714222759215,Adult,948.9059180977544,-603.5459180977543,0.0061158909505545,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001741,CUST_01741,2023-10-04,Gaziantep,Beauty,0.0,Mobile,18,10,5
28,1,19.97,1,True,4,2023,10,4,2,4,0,21.331997996995494,912.3450143266476,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1197263397947548,1.3333333333333333,0.3333333333333333,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.71,977.8351950718686,0.0160661020171659,Adult,948.9059180977544,-933.1959180977544,0.0042759407069555,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,ORD_003510,CUST_03510,2023-10-04,Gaziantep,Books,4.26,Mobile,9,12,5
30,0,130.66,5,False,4,2023,10,4,2,4,0,3.4379305066585037,852.2782380952381,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1334093500570125,0.8333333333333334,0.2083333333333333,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,630.84,992.7806019261636,0.6354274033719665,Adult,948.9059180977544,-318.0659180977543,0.0044469783352337,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003855,CUST_03855,2023-10-04,Eskisehir,Books,22.46,Mobile,12,10,5
34,0,398.92,1,True,6,2023,10,4,2,4,0,0.0,1129.787380952381,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.3477765108323831,0.6363636363636364,0.106060606060606,-0.2257,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,398.92,992.7806019261636,0.4018209050680756,Adult,948.9059180977544,-549.9859180977544,0.0102287209068347,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000357,CUST_00357,2023-10-04,Adana,Home & Garden,0.0,Desktop,22,14,3
35,0,288.72,2,True,7,2023,10,4,2,4,0,10.281587697423108,925.5570766129032,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.1470923603192702,0.9166666666666666,0.1309523809523809,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,518.07,992.7806019261636,0.521837351570786,Adult,948.9059180977544,-430.8359180977543,0.0042026388662648,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000220,CUST_00220,2023-10-04,Bursa,Toys,59.37,Mobile,12,11,5
25,0,46.48,5,True,3,2023,10,4,2,4,0,0.0,925.5570766129032,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.4230330672748005,0.3235294117647059,0.1078431372549019,0.2743,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,232.4,992.7806019261636,0.2340899888143507,Young_Adult,1004.3452976190476,-771.9452976190477,0.016921322690992,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003448,CUST_03448,2023-10-04,Bursa,Books,0.0,Mobile,34,11,5
53,0,228.69,1,False,4,2023,10,4,2,4,0,10.564519655428748,852.2782380952381,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.1448118586088939,1.3,0.325,0.0242999999999999,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,204.53,992.7806019261636,0.2060173210507708,Senior,991.7608411214952,-787.2308411214954,0.0027322992190357,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,ORD_000914,CUST_00914,2023-10-04,Eskisehir,Food,24.16,Desktop,10,13,4
54,1,703.98,1,False,11,2023,10,4,2,4,0,0.0,1129.787380952381,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0148232611174458,4.0,0.3636363636363636,0.2743,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,703.98,977.8351950718686,0.7199372691307753,Senior,991.7608411214952,-287.7808411214953,0.0002745048355082,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54,ORD_001813,CUST_01813,2023-10-04,Adana,Electronics,0.0,Mobile,2,8,5
43,1,43.56,1,False,6,2023,10,5,3,4,0,0.0,945.8911166666668,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.4606613454960092,0.2972972972972973,0.0495495495495495,0.0242999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,43.56,977.8351950718686,0.0445473840781507,Middle_Aged,993.3129057591624,-949.7529057591624,0.0107130545464188,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,43,ORD_001507,CUST_01507,2023-10-05,Izmir,Books,0.0,Tablet,37,11,4
31,0,2833.09,1,True,6,2023,10,5,3,4,0,0.0,912.3450143266476,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.064994298745724,0.6,0.0999999999999999,-0.7257,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2833.09,992.7806019261636,2.853691938081105,Adult,948.9059180977544,1884.184081902246,0.0020965902821201,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004340,CUST_04340,2023-10-05,Gaziantep,Electronics,0.0,Desktop,10,6,1
40,1,18.87,2,False,2,2023,10,5,3,4,0,11.47323794382618,1129.787380952381,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.1220068415051311,0.9090909090909092,0.4545454545454545,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,33.41,977.8351950718686,0.0341673118009875,Middle_Aged,993.3129057591624,-959.9029057591624,0.0030501710376282,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40,ORD_003423,CUST_03423,2023-10-05,Adana,Toys,4.33,Mobile,11,10,3
40,0,53.66,3,False,5,2023,10,5,3,4,0,6.67163622810287,1129.787380952381,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.2246294184720638,0.32,0.064,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.24,992.7806019261636,0.1513325297739589,Middle_Aged,993.3129057591624,-843.0729057591623,0.0056157354618015,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003709,CUST_03709,2023-10-05,Adana,Toys,10.74,Desktop,25,8,5
39,0,671.28,3,False,4,2023,10,5,3,4,0,0.0,1215.1903112840466,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.1106043329532497,0.25,0.0625,0.0242999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2013.84,992.7806019261636,2.0284844366346477,Middle_Aged,993.3129057591624,1020.5270942408376,0.0028360085372628,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_002738,CUST_02738,2023-10-05,Kayseri,Home & Garden,0.0,Desktop,20,5,4
37,0,237.46,2,False,9,2023,10,5,3,4,0,0.0,1129.787380952381,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.1847206385404789,0.7333333333333333,0.0814814814814814,0.0242999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,474.92,992.7806019261636,0.4783735692242317,Middle_Aged,993.3129057591624,-518.3929057591622,0.0049924496902832,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001340,CUST_01340,2023-10-05,Adana,Sports,0.0,Mobile,15,11,4
18,0,231.6,1,True,8,2023,10,5,3,4,0,0.0,945.8911166666668,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2850627137970354,0.4782608695652174,0.0597826086956521,0.2743,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,231.6,992.7806019261636,0.2332841712969174,Teen,1036.446710816777,-804.8467108167771,0.0158368174331686,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,ORD_004877,CUST_04877,2023-10-05,Izmir,Beauty,0.0,Desktop,23,11,5
